mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__coef0,param_classifier__degree,param_classifier__gamma,param_classifier__kernel,param_classifier__random_state,param_classifier__criterion,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,param_classifier__n_jobs,param_classifier__algorithm,param_classifier__leaf_size,param_classifier__metric,param_classifier__n_neighbors,param_classifier__p,param_classifier__weights,param_classifier__splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1.0441695928573609,0.02467902847238966,0.104244065284729,0.012443789716256488,SVC(),0.001,1.0,4,scale,rbf,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 'scale', 'classifier__kernel': 'rbf', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
1.5140015363693238,0.017466263338566795,0.10959949493408203,0.0008842563080937552,SVC(),0.001,1.0,4,scale,sigmoid,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 'scale', 'classifier__kernel': 'sigmoid', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
0.5834433078765869,0.0046053101273582,0.05668570995330811,0.000519987515263902,SVC(),0.001,1.0,4,auto,linear,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'linear', 'classifier__random_state': 42}",0.2945945945945946,0.26756756756756755,0.3054054054054054,0.2945945945945946,0.32972972972972975,0.3081081081081081,0.2945945945945946,0.25675675675675674,0.27297297297297296,0.3216216216216216,0.2945945945945946,0.02212257505911474,2708
0.6819958448410034,0.0035621543670671316,0.0599820613861084,0.0004618544383498182,SVC(),0.001,1.0,4,auto,poly,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'classifier__random_state': 42}",0.2972972972972973,0.25675675675675674,0.24324324324324326,0.2702702702702703,0.23243243243243245,0.3,0.25675675675675674,0.24864864864864866,0.21081081081081082,0.23513513513513515,0.25513513513513514,0.026624022391404864,2957
1.0316882133483887,0.01933357641278485,0.10069642066955567,0.001990251801636135,SVC(),0.001,1.0,4,auto,rbf,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
1.5074476957321168,0.010753123654480674,0.10954580307006836,0.0010599594634453985,SVC(),0.001,1.0,4,auto,sigmoid,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'sigmoid', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
0.5885261297225952,0.00768884085355446,0.05652117729187012,0.00041792017262948564,SVC(),0.001,1.0,4,0.001,linear,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 0.001, 'classifier__kernel': 'linear', 'classifier__random_state': 42}",0.2945945945945946,0.26756756756756755,0.3054054054054054,0.2945945945945946,0.32972972972972975,0.3081081081081081,0.2945945945945946,0.25675675675675674,0.27297297297297296,0.3216216216216216,0.2945945945945946,0.02212257505911474,2708
0.7651729583740234,0.00723070261309533,0.06335339546203614,0.0005772848527637825,SVC(),0.001,1.0,4,0.001,poly,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
1.0155978441238402,0.02060269690500396,0.10801436901092529,0.016835280722940205,SVC(),0.001,1.0,4,0.001,rbf,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
1.4930439472198487,0.023537375858254113,0.11014416217803955,0.0018283642385883154,SVC(),0.001,1.0,4,0.001,sigmoid,42,,,,,,,,,,,,,,,"{'classifier': SVC(), 'classifier__C': 0.001, 'classifier__coef0': 1.0, 'classifier__degree': 4, 'classifier__gamma': 0.001, 'classifier__kernel': 'sigmoid', 'classifier__random_state': 42}",0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0972972972972973,0.0972972972972973,0.0945945945945946,0.0945945945945946,0.09513513513513513,0.001081081081081081,3338
